month,agent,pw_i,pc_i,vi,ci_hat,T_zi,zr,P,si,r
233,0,1.0,0.54,379.7042638929635,7957.499770741356,0.0,0.0,151.33144946105344,8554.374403300899,0.03521051987878136
234,0,1.0,0.5,380.0963375025367,8554.374403300899,0.0,0.0,151.42504481948978,6781.010145484447,0.03521051987878136
235,0,1.0,0.44,380.0538908990738,7960.316257742613,0.0,0.0,151.40084554800234,6972.376356834378,0.03521051987878136
236,0,1.0,0.5,380.06113578147074,6972.376356834378,0.0,0.0,151.4179045183014,7315.175299285521,0.03521051987878136
237,0,1.0,0.54,380.131122119503,5747.637735152909,0.0,0.0,151.4739851594521,6799.411060179014,0.03521051987878136
238,0,1.0,0.56,380.31702562604016,6799.411060179014,0.0,0.0,151.5430385807356,5873.952845538613,0.03521051987878136
239,0,0.0,0.54,380.6005768497365,6895.509862154025,0.0,0.0,151.79968411922385,5730.267950136517,0.03521051987878136
240,0,1.0,0.6,381.6218742357374,7293.068300173752,0.0,0.0,153.16206310194352,9558.035002556444,0.03521051987878136
1,1,0.75,0.55,562.6945116112466,0.0,0.0,0.0,136.06683050951844,0.0,
2,1,0.8,0.6,555.7426665947585,0.0,0.0,0.0,133.93967591809306,2673.146151897453,
3,1,0.0,0.54,548.5528213463257,4009.719227846179,0.0,0.0,133.03404255504137,4500.802328970303,
4,1,1.0,0.6,547.3850174430166,4500.802328970303,0.0,0.0,130.60132540144969,4501.942941938718,
5,1,1.0,0.54,546.7351779443429,5284.889540536757,0.0,0.0,126.97730370822292,3945.759311957415,
6,1,1.0,0.5,542.575606054554,5918.638967936121,0.0,0.0,126.32425173600046,4369.833106803457,
7,1,1.0,0.48,539.0793920413325,5129.804081899711,0.0,0.0,123.61496337808495,4323.881381982873,
8,1,0.0,0.5,535.0441871166456,4323.881381982873,0.0,0.0,122.35126248693574,4979.607009640483,
9,1,1.0,0.48,527.5592318521183,4596.560316591215,0.0,0.0,119.48385283798243,4845.933105131335,
10,1,0.0,0.44,522.4531654973404,4845.933105131335,0.0,0.0,118.56054950311385,4902.179640248652,
11,1,1.0,0.4,517.9006747879123,4525.088898691062,0.0,0.0,117.18335819588916,5255.445801799375,
12,1,1.0,0.38,517.3648046045623,4129.278844270937,0.0,0.0,116.46032344237892,6301.821765674975,
13,1,1.0,0.4,516.8334226297977,4201.214510449983,0.0,0.0,115.98775277403197,7076.416720816815,0.03
14,1,1.0,0.38,517.1167393745817,4210.833626543047,0.0,0.0,116.15077967533907,7050.323846210841,0.03
15,1,1.0,0.36,518.0543964280654,4700.215897473895,0.0,0.0,116.56658824146663,7508.578219446234,0.03
16,1,1.0,0.38,518.3449765864269,4602.0318119186595,0.0,0.0,117.52293403170022,8234.899796813446,0.03
17,1,0.0,0.4,521.4208512472902,4632.131135707564,0.0,0.0,119.17104144681873,8479.357510630694,0.03
18,1,1.0,0.44,522.0074438818638,5197.025571031716,0.0,0.0,119.38890113607714,8032.106834393529,0.03
19,1,1.0,0.5,522.1324582100336,5354.737889595686,0.0,0.0,120.49699232477916,13553.38675390409,0.03
20,1,1.0,0.6,524.6634975689168,0.0,0.0,0.0,121.08869595648348,9863.569967749783,0.03
21,1,1.0,0.5,526.4328984705403,9863.569967749783,0.0,0.0,121.84016184469417,15829.825610951068,0.03
22,1,1.0,0.54,530.343402420809,0.0,0.0,0.0,122.02576686528911,11071.304489316179,0.03
23,1,1.0,0.5,531.9921599131953,11071.304489316179,0.0,0.0,123.55450840123083,16933.99657402552,0.03
24,1,0.0,0.54,532.6717712757207,0.0,0.0,0.0,125.69403037024743,22871.037492202064,0.03
25,1,1.0,0.6,537.4396987300704,0.0,0.0,0.0,126.47454159079658,13547.995774815832,0.03
26,1,1.0,0.54,540.6804263695483,15440.940731111335,0.0,0.0,128.57890425847802,7665.16348495137,0.03
27,1,1.0,0.5,544.2515196547599,11497.745227427053,0.0,0.0,129.9401767538174,6475.521019037787,0.03
28,1,1.0,0.4,546.5199227454445,7601.6985875660985,0.0,0.0,131.55212477654297,12139.961456983594,0.03
29,1,1.0,0.44,552.0297431860789,0.0,0.0,0.0,133.0690514958096,10510.924181899742,0.03
30,1,1.0,0.48,555.0348861055439,7007.282787933162,0.0,0.0,134.90964580507386,9428.827902198671,0.03
31,1,1.0,0.44,560.6299520644491,7408.364780298955,0.0,0.0,137.11669302748766,7900.86867178034,0.03
32,1,1.0,0.4,564.8252601670067,7293.109543181851,0.0,0.0,138.71109245200572,8063.447148393002,0.03
33,1,0.0,0.38,565.7641166132369,6335.565616594501,0.0,0.0,139.78053226010712,8184.5712122191235,0.03
34,1,1.0,0.34,566.3025398653252,5456.380808146083,0.0,0.0,141.37939633663711,8572.894022469012,0.03
35,1,1.0,0.3,566.4629633073182,5254.354400868104,0.0,0.0,142.8809679215779,9093.130048761584,0.03
36,1,1.0,0.34,569.9228049767645,4684.339722089302,0.0,0.0,143.13181147188888,15397.637470786634,0.03
37,1,1.0,0.4,572.3956883670329,0.0,0.0,0.0,144.0733471263935,14599.74790094939,0.03521051987878136
38,1,0.0,0.44,574.5947474327692,7521.082252004232,0.0,0.0,145.36601474692117,12811.061710478467,0.03521051987878136
39,1,1.0,0.4,575.2746983484861,8540.707806985645,0.0,0.0,145.82593038804887,10634.908251510406,0.03521051987878136
40,1,0.0,0.44,575.5174118554057,8355.999340472463,0.0,0.0,145.9135559405643,9972.731550147048,0.03521051987878136
41,1,0.0,0.5,575.1301421148241,6648.487700098031,0.0,0.0,145.88423456836307,9091.233170894928,0.03521051987878136
42,1,0.0,0.48,575.661511552509,7143.111777131729,0.0,0.0,146.26742158956105,7322.791254641958,0.03521051987878136
43,1,0.0,0.44,575.6336385445416,7322.791254641958,0.0,0.0,146.23088556013056,6860.057940431078,0.03521051987878136
44,1,0.0,0.4,575.1236368838717,6332.361175782534,0.0,0.0,145.78862688675238,6689.027078568699,0.03521051987878136
45,1,1.0,0.38,575.0718820018201,5255.664133161121,0.0,0.0,145.66568058837248,7185.8720647591545,0.03521051987878136
46,1,0.0,0.4,575.7166148885146,4790.581376506103,0.0,0.0,145.69643683662684,8060.115837295602,0.03521051987878136
47,1,1.0,0.44,574.6306605236158,4940.070997052143,0.0,0.0,145.3170940653685,8283.483478597554,0.03521051987878136
48,1,1.0,0.5,574.0473697310895,5522.322319065038,0.0,0.0,144.9036556365098,7932.24871786138,0.03521051987878136
49,1,1.0,0.48,572.9715596160347,6232.4811354625135,0.0,0.0,144.76560414320002,7225.928539728014,0.03521051987878136
50,1,0.0,0.5,572.9551055979122,6980.15369914724,0.0,0.0,144.54365576417626,6450.712971159877,0.03521051987878136
51,1,1.0,0.48,573.625997203749,5954.504281070656,0.0,0.0,144.74188047020115,5715.620394502192,0.03521051987878136
52,1,0.0,0.44,574.2443799265185,5715.620394502192,0.0,0.0,144.7646915551678,6104.306900298324,0.03521051987878136
53,1,1.0,0.4,574.7676568394655,5634.744831044606,0.0,0.0,144.9987863454564,6492.416569168279,0.03521051987878136
54,1,1.0,0.38,574.055587753239,5101.184447203648,0.0,0.0,144.90027377246963,7468.1761455091,0.03521051987878136
55,1,0.0,0.4,573.855238568401,4978.784097006068,0.0,0.0,144.70975308131085,8367.517122732905,0.03521051987878136
56,1,1.0,0.44,571.0780200048749,5128.478236513715,0.0,0.0,144.69683707681756,8117.8879569200435,0.03521051987878136
57,1,0.0,0.5,568.1267495726823,5411.925304613364,0.0,0.0,143.29309801128886,8186.57236152807,0.03521051987878136
58,1,1.0,0.44,567.495235006082,6432.306855486341,0.0,0.0,142.74998845895004,6324.858454075073,0.03521051987878136
59,1,0.0,0.5,567.1188394088496,6324.858454075073,0.0,0.0,142.498766538896,6883.744864817911,0.03521051987878136
60,1,1.0,0.6,567.0825389155865,5408.656679499787,0.0,0.0,142.4579394993473,6254.641853114843,0.03521051987878136
61,1,1.0,0.5,567.0166929494798,6254.641853114843,0.0,0.0,142.3774017386786,4579.359711253753,0.03521051987878136
62,1,1.0,0.54,565.9706964610662,6869.0395668806295,0.0,0.0,142.26550894425236,5083.664620218879,0.03521051987878136
63,1,0.0,0.54,565.7043541677513,5083.664620218879,0.0,0.0,142.19485246052741,4662.166898283179,0.03521051987878136
64,1,1.0,0.5,565.6842258790616,5472.978532767212,0.0,0.0,142.15203707261256,4911.189830550217,0.03521051987878136
65,1,1.0,0.44,566.5797588669017,5765.309801080691,0.0,0.0,142.48878261185075,5135.653936745125,0.03521051987878136
66,1,0.0,0.5,565.4850686335302,5135.653936745125,0.0,0.0,141.84573839011298,6119.383133830666,0.03521051987878136
67,1,1.0,0.54,564.844651726143,4808.0867480098095,0.0,0.0,141.77309669476017,5725.403781752772,0.03521051987878136
68,1,1.0,0.5,564.4763782495212,5725.403781752772,0.0,0.0,141.6599552370671,5167.396699612954,0.03521051987878136
69,1,0.0,0.54,565.4559794082946,6066.074386502164,0.0,0.0,142.04351061178508,5417.0967148378795,0.03521051987878136
70,1,1.0,0.5,565.6813332225151,5417.0967148378795,0.0,0.0,142.35308020797584,4707.336726631923,0.03521051987878136
71,1,1.0,0.44,565.0972887965795,5526.003983437476,0.0,0.0,141.81048630211723,5242.37926066217,0.03521051987878136
72,1,1.0,0.5,564.2575910894017,5242.37926066217,0.0,0.0,141.41778458231508,6195.293634621802,0.03521051987878136
73,1,1.0,0.48,564.0545696508068,4867.73071291713,0.0,0.0,141.1310128163365,6083.280760356169,0.03521051987878136
74,1,0.0,0.5,563.777379866431,6083.280760356169,0.0,0.0,140.96439630538663,5846.311393239107,0.03521051987878136
75,1,0.0,0.54,562.80228236038,5396.595132220714,0.0,0.0,140.938464287533,5632.73459656042,0.03521051987878136
76,1,0.0,0.5,562.7187405739296,5632.73459656042,0.0,0.0,140.93711550851575,4670.566699438296,0.03521051987878136
77,1,1.0,0.48,562.3976609336493,5482.839168905827,0.0,0.0,140.84938119462223,5097.301717836808,0.03521051987878136
78,1,1.0,0.5,561.7639326414918,5097.301717836808,0.0,0.0,140.54630335264216,5647.045664519032,0.03521051987878136
79,1,0.0,0.54,560.7122693848138,5212.657536479106,0.0,0.0,139.72010532349762,5496.20186523693,0.03521051987878136
80,1,1.0,0.5,560.0705440255798,5496.20186523693,0.0,0.0,138.726559590819,4900.530335569431,0.03521051987878136
81,1,1.0,0.54,558.8729360263851,5752.796480885855,0.0,0.0,138.5787141300929,4751.51336243737,0.03521051987878136
82,1,0.0,0.56,557.7558025214089,4751.51336243737,0.0,0.0,137.94772303715172,4475.943593187947,0.03521051987878136
83,1,1.0,0.54,557.6717003101461,5254.368565916286,0.0,0.0,137.77924920938906,4057.793756393018,0.03521051987878136
84,1,0.0,0.5,556.875861226347,5164.464780863843,0.0,0.0,136.77854737430835,3990.5221763541485,0.03521051987878136
85,1,1.0,0.6,556.6742081006165,4684.526033111393,0.0,0.0,136.01249053281282,4155.545428632076,0.03521051987878136
86,1,0.0,0.54,555.2193627594945,4155.545428632076,0.0,0.0,135.3137058610552,3598.5336522429616,0.03521051987878136
87,1,1.0,0.5,553.7361133695902,5397.800478364442,0.0,0.0,134.4977377075073,3865.4365379041938,0.03521051987878136
88,1,1.0,0.48,553.3346493520135,4537.686370583184,0.0,0.0,134.21740906906598,4435.741862608305,0.03521051987878136
89,1,0.0,0.5,553.3344114976632,4435.741862608305,0.0,0.0,134.17138200165792,5020.433143381406,0.03521051987878136
90,1,1.0,0.54,553.9060223372397,4634.245978505913,0.0,0.0,134.3768331731336,4891.504879692837,0.03521051987878136
91,1,1.0,0.5,553.2907746874156,4891.504879692837,0.0,0.0,134.21235104731568,4895.270912466958,0.03521051987878136
92,1,0.0,0.54,552.8728876931079,5746.62237550469,0.0,0.0,133.98234728172991,4760.2337221410935,0.03521051987878136
93,1,1.0,0.6,552.5167595008501,4760.2337221410935,0.0,0.0,133.9808354658899,4818.521484100366,0.03521051987878136
94,1,1.0,0.56,552.9062663303881,5656.525220465649,0.0,0.0,134.04486611084909,3668.832630248039,0.03521051987878136
95,1,1.0,0.54,551.9776798762481,5503.248945372058,0.0,0.0,133.74356153273538,4175.525164047272,0.03521051987878136
96,1,1.0,0.54,551.7618867650974,5314.304754241984,0.0,0.0,132.7980596460988,4330.177391327906,0.03521051987878136
97,1,1.0,0.52,551.321747726173,5083.2517202545,0.0,0.0,132.30531288127187,4735.872598157373,0.03521051987878136
98,1,0.0,0.5,551.3215429214862,5559.502615228223,0.0,0.0,132.30496676323048,4778.16608955544,0.03521051987878136
99,1,1.0,0.44,553.424502147213,5176.346597018393,0.0,0.0,132.68286226182954,4511.529975881551,0.03521051987878136
100,1,0.0,0.48,554.8652324041714,4511.529975881551,0.0,0.0,133.42655496396657,5767.391134105454,0.03521051987878136
101,1,1.0,0.5,554.8672171639901,4531.521605368571,0.0,0.0,133.4284705671849,5986.725612953675,0.03521051987878136
102,1,1.0,0.48,555.6214702504001,5526.208258111085,0.0,0.0,133.59544867532574,5730.505827674455,0.03521051987878136
103,1,1.0,0.44,555.5832788025014,5730.505827674455,0.0,0.0,133.58246125031468,6141.850198909715,0.03521051987878136
104,1,0.0,0.5,555.5636210040644,5669.4001836089665,0.0,0.0,133.5026569521221,6328.172203082751,0.03521051987878136
105,1,1.0,0.54,556.1767607498801,4972.135302422163,0.0,0.0,133.85182165801461,5787.635389554151,0.03521051987878136
106,1,1.0,0.6,557.8142520914378,5787.635389554151,0.0,0.0,134.13625165336182,5296.070947361869,0.03521051987878136
107,1,1.0,0.54,558.5093559285771,6217.1267642943685,0.0,0.0,134.55684352402682,4600.579127959482,0.03521051987878136
108,1,1.0,0.5,558.7027580720228,6900.868691939223,0.0,0.0,134.59559336534312,4728.7957586033035,0.03521051987878136
109,1,0.0,0.44,559.1666354002475,5551.195020969096,0.0,0.0,135.00936546891978,4963.998532376293,0.03521051987878136
110,1,1.0,0.4,558.8883285249259,4963.998532376293,0.0,0.0,134.83664997936506,5972.2055069567905,0.03521051987878136
111,1,1.0,0.38,557.7582039195975,4692.447184037479,0.0,0.0,134.7928412951001,7124.680510931857,0.03521051987878136
112,1,1.0,0.4,557.7643343483558,4749.787007287904,0.0,0.0,134.840219971638,7952.037321779501,0.03521051987878136
113,1,1.0,0.44,558.5464237594749,4873.829326251952,0.0,0.0,135.29034086781678,8531.700644831719,0.03521051987878136
114,1,0.0,0.48,559.4923412137365,5687.800429887813,0.0,0.0,135.5978150523794,7994.105923600303,0.03521051987878136
115,1,1.0,0.5,559.5514416671098,6281.083225685953,0.0,0.0,135.6531834228977,7014.034211459525,0.03521051987878136
116,1,1.0,0.48,559.8294588660092,6474.49311827033,0.0,0.0,135.74788200322925,6448.141409644741,0.03521051987878136
117,1,1.0,0.44,560.8190415832468,6448.141409644741,0.0,0.0,135.78109422120957,6622.335865795051,0.03521051987878136
118,1,1.0,0.4,562.9499696112255,6112.925414580047,0.0,0.0,135.85558963171295,7430.775935602795,0.03521051987878136
119,1,1.0,0.38,564.6812623649653,5838.466806545053,0.0,0.0,136.06497404083268,7841.515181134653,0.03521051987878136
120,1,1.0,0.4,566.1353190728435,5227.676787423103,0.0,0.0,136.11466699749622,8994.752325561327,0.03521051987878136
121,1,1.0,0.38,566.789018213577,5512.91271566662,0.0,0.0,136.30207028361806,8991.93786790319,0.03521051987878136
122,1,1.0,0.36,566.8740604568123,5994.625245268795,0.0,0.0,136.43652253693372,9174.330610321833,0.03521051987878136
123,1,1.0,0.34,566.9062989547722,5622.976825681124,0.0,0.0,136.46983902109253,9917.029928522681,0.03521051987878136
124,1,0.0,0.3,566.9953793002636,5578.329334794007,0.0,0.0,136.5145335915899,10351.280951591343,0.03521051987878136
125,1,0.0,0.28,565.9383868233999,5332.478065971299,0.0,0.0,136.39182096376,10946.700500197458,0.03521051987878136
126,1,1.0,0.3,566.1917509016301,4691.443071513196,0.0,0.0,136.48356608071006,11529.65277692111,0.03521051987878136
127,1,1.0,0.34,565.5812922809577,4483.753857691543,0.0,0.0,136.35276898278744,12141.120407773504,0.03521051987878136
128,1,0.0,0.4,564.7738431017929,5203.337317617215,0.0,0.0,135.01241560979355,11969.04967444537,0.03521051987878136
129,1,0.0,0.5,564.7464674006591,6165.874074714283,0.0,0.0,134.57378498102878,10435.636379182737,0.03521051987878136
130,1,1.0,0.44,565.5858617552797,6957.090919455159,0.0,0.0,134.86561857517148,8061.178391739364,0.03521051987878136
131,1,1.0,0.5,568.4748708349335,8061.178391739364,0.0,0.0,135.55315415457954,8197.298297371366,0.03521051987878136
132,1,1.0,0.48,570.1169012311226,6440.734376506073,0.0,0.0,136.03986682181358,7465.333440277711,0.03521051987878136
133,1,1.0,0.44,572.1857581759758,7465.333440277711,0.0,0.0,137.24199247418946,7167.196366189063,0.03521051987878136
134,1,1.0,0.4,575.6042178001641,6615.873568789903,0.0,0.0,138.57635451149733,7417.333880714372,0.03521051987878136
135,1,1.0,0.38,578.5679715871313,5827.905191989863,0.0,0.0,139.5105876487259,8313.81059583927,0.03521051987878136
136,1,1.0,0.36,581.0125652613679,5542.54039722618,0.0,0.0,140.03008412854751,8846.635677132408,0.03521051987878136
137,1,1.0,0.38,582.9763520974379,5422.131544048896,0.0,0.0,140.1818501284323,9513.941929746514,0.03521051987878136
138,1,1.0,0.4,584.3231433161092,5351.592335482413,0.0,0.0,140.4360873059914,9787.437375311989,0.03521051987878136
139,1,1.0,0.44,585.5761461062381,5998.751939707348,0.0,0.0,140.79535994530923,10041.92809947671,0.03521051987878136
140,1,1.0,0.48,585.6992897533029,6694.618732984473,0.0,0.0,140.90145896548236,9015.186408290952,0.03521051987878136
141,1,1.0,0.5,586.0243992220218,7083.360749371462,0.0,0.0,141.32918228429492,8078.227203443742,0.03521051987878136
142,1,1.0,0.48,586.9881454669153,7456.825110871146,0.0,0.0,141.43140369693066,7264.324821577733,0.03521051987878136
143,1,1.0,0.44,587.3402402292149,7264.324821577733,0.0,0.0,141.73320642156472,7204.913610184122,0.03521051987878136
144,1,1.0,0.4,589.091272702136,6650.689486323804,0.0,0.0,142.57723934973987,7603.872433137787,0.03521051987878136
145,1,1.0,0.38,589.8620072269855,5974.471197465404,0.0,0.0,142.79356492264895,8617.847380597706,0.03521051987878136
146,1,1.0,0.4,592.4171467967373,5745.231587065138,0.0,0.0,144.21662884387393,9633.351663379955,0.03521051987878136
147,1,1.0,0.44,594.473508850801,5904.312309813521,0.0,0.0,144.370523902357,9339.77556300722,0.03521051987878136
148,1,1.0,0.5,596.5916918296471,6226.517042004813,0.0,0.0,144.98362841092887,8718.834526679628,0.03521051987878136
149,1,1.0,0.54,597.3613131767365,6850.5128423911365,0.0,0.0,145.4032460634418,7528.113245190298,0.03521051987878136
150,1,1.0,0.56,597.8202254651347,7528.113245190298,0.0,0.0,145.8346732196419,6572.798878503815,0.03521051987878136
151,1,1.0,0.54,598.7769181369514,7715.894335634915,0.0,0.0,146.02606674274926,5656.483650400149,0.03521051987878136
152,1,0.0,0.5,598.8917271069746,7199.161009600191,0.0,0.0,146.1224892137606,5640.2734826746955,0.03521051987878136
153,1,0.0,0.44,599.1339830665007,6621.190610096383,0.0,0.0,146.24219920305885,5799.102149780509,0.03521051987878136
154,1,1.0,0.5,600.6503511123099,5799.102149780509,0.0,0.0,146.88023919840901,6575.252209906691,0.03521051987878136
155,1,1.0,0.54,601.7958044470956,5166.269593498114,0.0,0.0,147.74678529580547,6316.59139571366,0.03521051987878136
156,1,1.0,0.5,601.6724304545057,6316.59139571366,0.0,0.0,147.62714048745173,5737.52287043356,0.03521051987878136
157,1,0.0,0.54,601.6843273779017,6735.352934856789,0.0,0.0,147.6387329090543,6094.100057809915,0.03521051987878136
158,1,1.0,0.6,601.5288646776011,6094.100057809915,0.0,0.0,147.57977257496975,5621.830503427006,0.03521051987878136
159,1,1.0,0.56,601.2137453296607,6599.540156196922,0.0,0.0,147.41079180912618,4458.521330246503,0.03521051987878136
160,1,1.0,0.54,601.4061929855278,6687.7819953697535,0.0,0.0,147.53078767042786,4898.105943075998,0.03521051987878136
161,1,0.0,0.54,602.6902582749126,6233.953018460363,0.0,0.0,148.06264232947507,5065.312721724775,0.03521051987878136
162,1,1.0,0.56,602.8150669279172,5946.236673329084,0.0,0.0,148.29228970336223,5403.738010212781,0.03521051987878136
163,1,1.0,0.6,605.0762484010205,6343.518533728047,0.0,0.0,148.82096405134251,4998.68992828183,0.03521051987878136
164,1,1.0,0.54,604.0398868080943,6361.968999631421,0.0,0.0,148.69405199772098,4413.705101525724,0.03521051987878136
165,1,1.0,0.5,603.6402813728012,6620.557652288586,0.0,0.0,148.56715197298243,4895.197486799507,0.03521051987878136
